tweet_id,tweet,sentiment,created_at,hashtags,username,location,retweet_count,org_tweet,org_lang,favorite_count,latitude,longitude,cleaned_tweet,currenttime,positive_prob,negative_prob,neutral_prob,place,date,time,date_time,current_date_time,temp_c,wind_kph,wind_degree,wind_dir,pressure_in,precip_mm,humidity,cloud,feelslike_c,vis_km,uv,gust_kph,conditions
1656863121611558913,"enjoy every moment 💙✨💫🫰🏻 https://t.co/HvkWvKyK26",positive,"2023-05-12 03:25:25",,𝓹𝓪𝓵𝓵𝓪𝓿𝓲~,"Karnataka, India",1,"enjoy every moment 💙✨💫🫰🏻 https://t.co/HvkWvKyK26",en,3,14.5203896,75.7223521,"enjoy every moment","2023-05-12 08:58:16",0.9449637,0.004393722,0.050642606,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863134471294982,"If the Guru has a good image of a disciple in his heart, remains in dignity, then God is also happy on that devotee.Otherwise, the disciple will have to suffer from many sufferings (water will be disturbed by emphasizing in the tanks of fire).
#fridaymotivation
#SAINTRAMPALJI
#SAINTRAMPALJIQUOTES https://t.co/o23w6vvrro",neutral,"2023-05-12 03:25:28","fridaymotivation, SaintRampalJi, SaintRampalJiQuotes","ρяєм 💖","Bengaluru ",0,"यदि गुरु के दिल में शिष्य की अच्छी छवि है , मर्यादा में रहता है तो परमात्मा भी उस भक्त के ऊपर प्रसन्न है। अन्यथा अनेकों कष्ट (नरक स्थान पर अग्नि के कुण्डों में जल - बल कर कष्ट पाएगा) शिष्य को भोगने पड़ेंगे। 
#fridaymotivation 
#SaintRampalJi 
#SaintRampalJiQuotes https://t.co/O23W6VvRRO",hi,0,12.9767936,77.590082,"guru good image disciple heart remains dignity god also happy devotee otherwise disciple will suffer many sufferings water will disturbed emphasizing tanks fire fridaymotivation saintrampalji saintrampaljiquotes","2023-05-12 08:58:16",0.23396276,0.12764746,0.63838977,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863139064057856,"The Finance Ministry said that the module allows the authorities to review the GST returns of the central administration taxpayers selected based on the blunders marked by the data analysis and the system.#Gst",neutral,"2023-05-12 03:25:30",GST,"AIR News Bangalore","Bengaluru, India  ",0,"ದತ್ತಾಂಶ ವಿಶ್ಲೇಷಣೆ ಮತ್ತು ವ್ಯವಸ್ಥೆಯಿಂದ ಗುರುತಿಸಲ್ಪಟ್ಟ ಪ್ರಮಾದಗಳ ಆಧಾರದ ಮೇಲೆ ಆಯ್ಕೆ ಮಾಡಲಾದ ಕೇಂದ್ರ ಆಡಳಿತದ ತೆರಿಗೆದಾರರ ಜಿಎಸ್ ಟಿ ರಿಟರ್ನ್ಸ್ ಗಳ ಪರಿಶೀಲನೆ ನಡೆಸಲು ಈ ಮಾಡ್ಯೂಲ್ ಅಧಿಕಾರಿಗಳಿಗೆ ಅನುವು ಮಾಡಿಕೊಡುತ್ತದೆ ಎಂದು ಹಣಕಾಸು ಸಚಿವಾಲಯ ತಿಳಿಸಿದೆ. #GST",kn,0,12.9767936,77.590082,"finance ministry said module allows authorities review gst returns central administration taxpayers selected based blunders marked data analysis system gst","2023-05-12 08:58:16",0.058349296,0.09957102,0.84207976,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863139454132224,"@rahulkanwal @IndiaToday U already gave majority to ur bosses. Why whine on Twitter now? @sardesairajdeep",neutral,"2023-05-12 03:25:30",,Abhi,"Mysore, India",0,"@rahulkanwal @IndiaToday U already gave majority to ur bosses. Why whine on Twitter now? @sardesairajdeep",en,0,12.3051828,76.6553609,"rahulkanwal indiatoday u already gave majority ur bosses whine twitter now sardesairajdeep","2023-05-12 08:58:16",0.04389718,0.4263928,0.52971005,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863147570130944,"Donating body after death is a very noble deed as it can save life of others. With the inspiration of Saint Gurmeet Ram Rahim Ji many Dera Sacha Sauda followers have pledged to donate body after death to help medical research &amp; provide them with the gift of life.
#LiveBeyondLife",positive,"2023-05-12 03:25:32",LiveBeyondLife,"ishita aggarwal",bangalore,0,"Donating body after death is a very noble deed as it can save life of others. With the inspiration of Saint Gurmeet Ram Rahim Ji many Dera Sacha Sauda followers have pledged to donate body after death to help medical research &amp; provide them with the gift of life.
#LiveBeyondLife",en,0,12.9767936,77.590082,"donating body death noble deed can save life others inspiration saint gurmeet ram rahim ji many dera sacha sauda followers pledged donate body death help medical research amp provide gift life livebeyondlife","2023-05-12 08:58:16",0.8700755,0.0031869547,0.12673748,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863157992964096,"@Now_backup 07 Thanks Bhai",neutral,"2023-05-12 03:25:34",,jinks,"Bengaluru, India",0,"@abhi_backup07 Thanks bhai",hi,0,12.9767936,77.590082,"now backup 07 thanks bhai","2023-05-12 08:58:16",0.14685026,0.017310688,0.835839,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863163986640897,"@anukumari_ias Congratulations!💐",positive,"2023-05-12 03:25:35",,"Rashmi Mishra",,0,"@anukumari_ias Congratulations!💐",en,0,NULL,NULL,"anukumari ias congratulations","2023-05-12 08:58:16",0.7038965,0.0074999314,0.28860354,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863172249399300,"@AruthraSree Good morning",neutral,"2023-05-12 03:25:37",,Prasanthkumar,tirupattur,0,"@AruthraSree Good morning",en,0,12.490898,78.564709,"aruthrasree good morning","2023-05-12 08:58:16",0.4062951,0.019155463,0.57454944,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863174627581953,"@AsianetNewsSN Of course let people make some money. Police aren't doing anything as they are sold out to politicians",negative,"2023-05-12 03:25:38",,simple_citizen,"Karnataka ",0,"@AsianetNewsSN Of course let people make some money. Police aren't doing anything as they are sold out to politicians",en,0,14.5203896,75.7223521,"asianetnewssn course let people make money police aren t anything sold politicians","2023-05-12 08:58:16",0.013557763,0.726169,0.26027334,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863187298553856,"@rocKSTar7781 Thanks anna",positive,"2023-05-12 03:25:41",,jinks,"Bengaluru, India",0,"@rocKSTar7781 Thanks anna",en,0,12.9767936,77.590082,"rockstar7781 thanks anna","2023-05-12 08:58:16",0.6685786,0.0050038774,0.32641754,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863190456889345,"Every decade or so, a new technology layer finds a killer use case. These tectonic shifts add an extra "0" to outcome sizes. The internet shift of 2000s, mobile shift of 2010s, and now the AI shift of 2020s. Founders and investors who are entering the game now are lucky.",positive,"2023-05-12 03:25:42",,"Hemant Mohapatra","Bengaluru, India",0,"Every decade or so, a new technology layer finds a killer use case. These tectonic shifts add an extra "0" to outcome sizes. The internet shift of 2000s, mobile shift of 2010s, and now the AI shift of 2020s. Founders and investors who are entering the game now are lucky.",en,0,12.9767936,77.590082,"every decade new technology layer finds killer use case tectonic shifts add extra 0 outcome sizes internet shift 2000s mobile shift 2010s now ai shift 2020s founders investors entering game now lucky","2023-05-12 08:58:16",0.6070444,0.03262595,0.36032966,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863193258393601,"Today's decoration of Katilu Sridurgaparameshwari Amman 12-05-2023 https://t.co/i3sfumg0lo",neutral,"2023-05-12 03:25:42",,"Kateel Shri Durgaparameshwari Temple",Kateel,3,"ಕಟೀಲು ಶ್ರೀದುರ್ಗಾಪರಮೇಶ್ವರಿ ಅಮ್ಮನವರ ಇವತ್ತಿನ ಅಲಂಕಾರ 12-05-2023 https://t.co/i3SfumG0LO",kn,22,13.0450256,74.8700656,"today s decoration katilu sridurgaparameshwari amman 12 05 2023","2023-05-12 08:58:16",0.02697722,0.02865455,0.94436824,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863203819913216,"@rajasthanroyals #MSDhoni𓃵 https://t.co/xG8IOkPxbB",neutral,"2023-05-12 03:25:45",MSDhoni𓃵,P₹0F€$$0₹🇪🇸,"Bengaluru, India",0,"@rajasthanroyals #MSDhoni𓃵 https://t.co/xG8IOkPxbB",und,0,12.9767936,77.590082,"rajasthanroyals msdhoni","2023-05-12 08:58:16",0.04986284,0.0852051,0.8649321,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863205438914560,"@vibgyor1802 And you're still thanking God 🥱",positive,"2023-05-12 03:25:45",,Abhimanyu,"karnataka ",0,"@vibgyor1802 And you're still thanking God 🥱",en,0,14.5203896,75.7223521,"vibgyor1802 re still thanking god","2023-05-12 08:58:16",0.6789996,0.0094156,0.31158483,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863212292435969,"@AshisKu77360421 Good Morning Ashish Bhai.",neutral,"2023-05-12 03:25:47",,"Shailendra Singh Bais","Bengaluru, India",0,"@AshisKu77360421 Good Morning Ashish Bhai.",en,0,12.9767936,77.590082,"ashisku77360421 good morning ashish bhai","2023-05-12 08:58:16",0.39335483,0.0043097166,0.60233545,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863213856915456,"Election Body Rejects Congress Charge That Karnataka EVMs Were Reused - NDTV https://t.co/q8WBlRDHMi",neutral,"2023-05-12 03:25:47",,"Brinda Adige","Bengaluru, India",0,"Election Body Rejects Congress Charge That Karnataka EVMs Were Reused - NDTV https://t.co/q8WBlRDHMi",en,0,12.9767936,77.590082,"election body rejects congress charge karnataka evms reused ndtv","2023-05-12 08:58:16",0.017178388,0.3981503,0.5846713,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863217212346370,"@unique56471483 @Paul_Koshy It would have made sense if people are thrown out when caught red handed instead of waiting for end of the 5 yr term know?",neutral,"2023-05-12 03:25:48",,"Vicky Baliga",BANGALORE,0,"@unique56471483 @Paul_Koshy It would have made sense if people are thrown out when caught red handed instead of waiting for end of the 5 yr term know?",en,0,12.9767936,77.590082,"unique56471483 paul koshy made sense people thrown caught red handed instead waiting end 5 yr term know","2023-05-12 08:58:16",0.03745803,0.42540509,0.53713685,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863217438674946,"@coderfrankfurt I think we need open source initiatives for apple like experience",positive,"2023-05-12 03:25:48",,abhinil,Bangalore,0,"@coderfrankfurt I think we need open source initiatives for apple like experience",en,0,12.9767936,77.590082,"coderfrankfurt think need open source initiatives apple like experience","2023-05-12 08:58:16",0.5382716,0.022616383,0.43911198,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863221033336832,"In Phenomenal Record🔥🔥

#Adipurush #prabhas #Adipurushtrailer https://t.co/FJH67qwjnt",neutral,"2023-05-12 03:25:49","Adipurush, Prabhas, AdipurushTrailer",Prabhas❤️™,"Karnataka, India",2,"A Phenomenal Record🔥🔥

#Adipurush #Prabhas #AdipurushTrailer https://t.co/FJH67qWJnT",ca,1,14.5203896,75.7223521,"phenomenal record adipurush prabhas adipurushtrailer","2023-05-12 08:58:16",0.10320791,0.0130431,0.88374895,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863227182198785,"@HennurBlr Yes It Is..",neutral,"2023-05-12 03:25:51",,"VINAY RAI","Bengaluru, Karnataka",0,"@HennurBlr Yes It Is..",en,0,12.9767936,77.590082,"hennurblr yes","2023-05-12 08:58:16",0.26416102,0.05738091,0.678458,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863229417787392,"Today We all are GT fans Aren't we ? 😆",neutral,"2023-05-12 03:25:51",,◻️ABHIRAT◻️,"Bengaluru, India",0,"Today We all are GT fans Aren't we ? 😆",en,0,12.9767936,77.590082,"today gt fans aren t","2023-05-12 08:58:16",0.34285587,0.022713216,0.63443094,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863231930155008,"#CANSLIM #MarketswithMSI #SGXNIFTY Detailed Pre-Market Commentary here - https://t.co/W84lUzGYOm
Disclaimer - Investments in securities market are subject to market risks. Read all the related documents carefully before investing. https://t.co/qfkOn4CV7D",neutral,"2023-05-12 03:25:52","CANSLIM, MarketswithMSI, SGXNIFTY","MarketSmith India","Karnataka, India",0,"#CANSLIM #MarketswithMSI #SGXNIFTY Detailed Pre-Market Commentary here - https://t.co/W84lUzGYOm
Disclaimer - Investments in securities market are subject to market risks. Read all the related documents carefully before investing. https://t.co/qfkOn4CV7D",en,1,14.5203896,75.7223521,"canslim marketswithmsi sgxnifty detailed pre market commentary disclaimer investments securities market subject market risks read related documents carefully investing","2023-05-12 08:58:16",0.033625837,0.23964342,0.72673076,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863232848719872,"@Insidicarus @seharshinwari Bakwas times adhu @biddaav",neutral,"2023-05-12 03:25:52",,"Chethan Subbaiah",Bangalore,0,"@InsideIcarus @SeharShinwari bakwas maal adhu @biddaav",nl,0,12.9767936,77.590082,"insidicarus seharshinwari bakwas times adhu biddaav","2023-05-12 08:58:16",0.047399495,0.1323299,0.8202706,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863235130429440,"@ShaheerBirdieFC @Shaheer_S I have lost sense of directions😵‍💫🥴 so just watching this beauty🤩",neutral,"2023-05-12 03:25:52",,"ShaheerBirdie-Rassu(Rashvita) #ShaheerSheikh","Bengaluru, India",0,"@ShaheerBirdieFC @Shaheer_S I have lost sense of directions😵‍💫🥴 so just watching this beauty🤩",en,0,12.9767936,77.590082,"shaheerbirdiefc shaheer s lost sense directions just watching beauty","2023-05-12 08:58:16",0.42574862,0.14752536,0.42672604,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863240817889280,"'Governance Of States Can't Be Taken Over By Union' : Supreme Court Underscores Importance Of Federalism In Delhi Govt vs LG Case  https://t.co/MChfzEwybN",neutral,"2023-05-12 03:25:54",,"Yusuf Unjhawala 🇮🇳","Bengaluru, India",0,"'Governance Of States Can't Be Taken Over By Union' : Supreme Court Underscores Importance Of Federalism In Delhi Govt vs LG Case  https://t.co/MChfzEwybN",en,1,12.9767936,77.590082,"governance states can t taken union supreme court underscores importance federalism delhi govt vs lg case","2023-05-12 08:58:16",0.027313795,0.20952505,0.7631612,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863254269009921,"Indo - Japan friendship ✌️ https://t.co/1t6gaEedBV",neutral,"2023-05-12 03:25:57",,"the guy from kudla","Bengaluru, India",0,"Indo - Japan friendship ✌️ https://t.co/1t6gaEedBV",en,2,12.9767936,77.590082,"indo japan friendship","2023-05-12 08:58:16",0.1351749,0.019632986,0.84519213,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863254822678528,"#Indonesian #grocery #firm #Tumbasin #file #bankruptcy
#CEO #BayuMahendraSaubig #company #suffered #insurmountable #financial #challenges https://t.co/EvTy4niAFE",negative,"2023-05-12 03:25:57","Indonesian, grocery, firm, Tumbasin, file, bankruptcy, CEO, BayuMahendraSaubig, company, suffered, insurmountable, financial, challenges","AsiaConnect Magazine",Bangalore,0,"#Indonesian #grocery #firm #Tumbasin #file #bankruptcy
#CEO #BayuMahendraSaubig #company #suffered #insurmountable #financial #challenges https://t.co/EvTy4niAFE",und,0,12.9767936,77.590082,"indonesian grocery firm tumbasin file bankruptcy ceo bayumahendrasaubig company suffered insurmountable financial challenges","2023-05-12 08:58:16",0.008147256,0.7665586,0.22529417,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863256785616897,"@Memeghnad Don't be myopic even  in hindsight. The people's mandate was for a BJP+SS pre-poll alliance.

MVA was a subversion of that mandate.",neutral,"2023-05-12 03:25:58",,"Pradeep - 'Hindutva is being Hindu'",Bangalore,0,"@Memeghnad Don't be myopic even  in hindsight. The people's mandate was for a BJP+SS pre-poll alliance.

MVA was a subversion of that mandate.",en,0,12.9767936,77.590082,"memeghnad don t myopic even hindsight people s mandate bjp ss pre poll alliance mva subversion mandate","2023-05-12 08:58:16",0.039185926,0.31112775,0.64968634,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863258350075905,"@_jspnaveen @PawanKalyan Practically correct anukunna gaani but
TDP ki Leni duradha pk ki enduku.enduku pk ne anta chepppali.let TDP come out and speak knw??
Individual ga vellina minimum 30 seats vachela kastapadalera JSP.
eppudu chusina alliance alliance antu JSP nunchena.. TDP vaalu emi cheppara?",neutral,"2023-05-12 03:25:58",,Ravindra,Tumkur,0,"@_jspnaveen @PawanKalyan Practically correct anukunna gaani but
TDP ki Leni duradha pk ki enduku.enduku pk ne anta chepppali.let TDP come out and speak knw??
Individual ga vellina minimum 30 seats vachela kastapadalera JSP.
eppudu chusina alliance alliance antu JSP nunchena.. TDP vaalu emi cheppara?",in,0,13.3400771,77.1006208,"jspnaveen pawankalyan practically correct anukunna gaani tdp ki leni duradha pk ki enduku enduku pk ne anta chepppali let tdp come speak knw individual ga vellina minimum 30 seats vachela kastapadalera jsp eppudu chusina alliance alliance antu jsp nunchena tdp vaalu emi cheppara","2023-05-12 08:58:16",0.038308326,0.11060895,0.8510827,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863266164072450,"@Pahari_voice 👌👌,so now u don't have to worry about today's trend😂",neutral,"2023-05-12 03:26:00",,Rajeev.G,"Karnataka, India",0,"@Pahari_voice 👌👌,so now u don't have to worry about today's trend😂",en,0,14.5203896,75.7223521,"pahari voice now u don t worry today s trend","2023-05-12 08:58:16",0.12334554,0.1519317,0.72472274,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863268680654849,"Shows the differences in return to the tax officer and provides the tax officer a way to communicate with taxpayers through the GST N Common Portal for communication of differences.#Gst",neutral,"2023-05-12 03:26:00",GST,"AIR News Bangalore","Bengaluru, India  ",0,"ತೆರಿಗೆ ಅಧಿಕಾರಿಗೆ ರಿಟರ್ನ್ ಮಾಡುವಲ್ಲಿನ ವ್ಯತ್ಯಾಸಗಳನ್ನು ತೋರಿಸುತ್ತದೆ ಮತ್ತು ವ್ಯತ್ಯಾಸಗಳ ಸಂವಹನಕ್ಕಾಗಿ ಜಿಎಸ್‌ಟಿ ಎನ್ ಕಾಮನ್ ಪೋರ್ಟಲ್ ಮೂಲಕ ತೆರಿಗೆದಾರರೊಂದಿಗೆ ಸಂವಹನ ನಡೆಸುವ ಮಾರ್ಗವನ್ನು ತೆರಿಗೆ ಅಧಿಕಾರಿಗೆ ಒದಗಿಸುತ್ತದೆ. #GST",kn,0,12.9767936,77.590082,"shows differences return tax officer provides tax officer way communicate taxpayers gst n common portal communication differences gst","2023-05-12 08:58:16",0.13968666,0.02597793,0.83433545,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863281771061249,"Huh. https://t.co/MwdXlEoysk",neutral,"2023-05-12 03:26:04",,"Raghavendra HS","Bengaluru, India",0,"Huh. https://t.co/MwdXlEoysk",und,0,12.9767936,77.590082,huh,"2023-05-12 08:58:16",0.1286781,0.31118217,0.5601397,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863283054538758,"Who is corrupt ???https://t.co/cws31flx3d",negative,"2023-05-12 03:26:04",,"Devaraj M R","Bangarpet ",0,"ಯಾರು ಭ್ರಷ್ಟರು??? https://t.co/cwS31flx3D",kn,0,12.98822,78.1812561,corrupt,"2023-05-12 08:58:16",0.0058866185,0.9038186,0.09029482,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863283947925505,"My kid’s art of Lord Krishna. https://t.co/dcnq0WxIHF",neutral,"2023-05-12 03:26:04",,"Vadivelu N","Bengaluru, India",0,"My kid’s art of Lord Krishna. https://t.co/dcnq0WxIHF",en,0,12.9767936,77.590082,"kid s art lord krishna","2023-05-12 08:58:16",0.11643015,0.01364274,0.8699271,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863285030031361,"10 more followers for 250",neutral,"2023-05-12 03:26:04",,"Rishikesh Bidkar","Bangalore, India ",0,"10 more followers for 250",en,0,12.9767936,77.590082,"10 followers 250","2023-05-12 08:58:16",0.3469394,0.0052498495,0.64781076,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863293016010753,"@KamleshPra2902 Hello Kamlesh, shift timing depends on availability. Please raise a ticket every 7 days and we will get back to you if there is a requirement in the zone.

 ^Chelsea",neutral,"2023-05-12 03:26:06",,"Swiggy Cares",Bengaluru,0,"@KamleshPra2902 Hello Kamlesh, shift timing depends on availability. Please raise a ticket every 7 days and we will get back to you if there is a requirement in the zone.

 ^Chelsea",en,0,12.9767936,77.590082,"kamleshpra2902 hello kamlesh shift timing depends availability please raise ticket every 7 days will get back requirement zone chelsea","2023-05-12 08:58:16",0.049198832,0.023362517,0.92743874,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863294676930561,"Greenery looks ugly to our town planners. They immediately want to get rid of it and put nice, eco friendly, healthier options like flyovers in place of it. https://t.co/ks5BRvxfPS",negative,"2023-05-12 03:26:07",,"ವಸಂತ | Vasant Shetty",Bengaluru,0,"Greenery looks ugly to our town planners. They immediately want to get rid of it and put nice, eco friendly, healthier options like flyovers in place of it. https://t.co/ks5BRvxfPS",en,0,12.9767936,77.590082,"greenery looks ugly town planners immediately want get rid put nice eco friendly healthier options like flyovers place","2023-05-12 08:58:16",0.11424285,0.5375815,0.34817564,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863300280254465,"@SocialMediaMNM @LaxmanSivarama1 😂 a social media handle with anonymous handlers ask former India Test Cricketer, brilliant leg-spinner &amp; fluent commentator “what is your achievement”?! 🤷🏻‍♂️",neutral,"2023-05-12 03:26:08",,"Rajeive Naiar","Bengaluru, India",0,"@SocialMediaMNM @LaxmanSivarama1 😂 a social media handle with anonymous handlers ask former India Test Cricketer, brilliant leg-spinner &amp; fluent commentator “what is your achievement”?! 🤷🏻‍♂️",en,0,12.9767936,77.590082,"socialmediamnm laxmansivarama1 social media handle anonymous handlers ask former india test cricketer brilliant leg spinner amp fluent commentator achievement","2023-05-12 08:58:16",0.14630081,0.036116235,0.81758296,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863303619215360,"VERY GOOD MORNING, ALL DEAR TWEETER FRIENDS
SPIRIT OF TRUTH.
SEEK SALVATION, TODAY ABOVE ALL TREASURE AND WEALTH. 
YOU POSESS ENOUGH WEALTH BUT DO NOT POSSESS THE "SALVATION" ENOUGH SECURED., YOU HAVE LOST ALL. 
BE TRUTHFUL AND CONFESS YOUR SINS, NOW.
TO LIVING GOD AS HE FORGIES.",neutral,"2023-05-12 03:26:09",,"Rev. Harish Punjani","Bangalore,India",0,"VERY GOOD MORNING, ALL DEAR TWEETER FRIENDS
SPIRIT OF TRUTH.
SEEK SALVATION, TODAY ABOVE ALL TREASURE AND WEALTH. 
YOU POSESS ENOUGH WEALTH BUT DO NOT POSSESS THE "SALVATION" ENOUGH SECURED., YOU HAVE LOST ALL. 
BE TRUTHFUL AND CONFESS YOUR SINS, NOW.
TO LIVING GOD AS HE FORGIES.",en,0,12.9767936,77.590082,"good morning dear tweeter friends spirit truth seek salvation today treasure wealth posess enough wealth possess salvation enough secured lost truthful confess sins now living god forgies","2023-05-12 08:58:16",0.28062892,0.18852964,0.5308415,Bangalore,2023-05-12,08:58:00,"2023-05-12 08:58:00","2023-05-12 08:58:16",23,11.2,280,W,30,0,83,50,25,8,7,18,"Partly cloudy"
1656863305435336709,"GOD'S GRACE AND MERCIES ARE ABUNDENT.
IT NEVER WAS CONVERSION BUT THE GOSPEL OF "REPENTANCE" THROUGH CONFESSION.
IT IS SALVATION THROUGH THE FORIGVENSS, UNDER LORD JESUS THE SAVIOR OF THE WORLD.
GRACE AND MERCIES, GRANTED TO ALL WHO THEY, COME TO JESUS, ASKING REDEMPTIONS OF SOUL",neutral,"2023-05-12 03:26:09",,"Rev. Harish Punjani","Bangalore,India",0,"GOD'S GRACE AND MERCIES ARE ABUNDENT.
IT NEVER WAS CONVERSION BUT THE GOSPEL OF "REPENTANCE" THROUGH CONFESSION.
IT IS SALVATION THROUGH THE FORIGVENSS, UNDER LORD JESUS THE SAVIOR OF THE WORLD.
